"v1","v2","v3","v4","v5","v6","v7","v8","v9","v10","v11","v12","v13","v14"
"E02001238","E02001148",8,0,0,0,0,0,0,8,0,0,0,0
"E02001239","E02001148",2,0,0,0,0,0,0,2,0,0,0,0
"E02001241","E02001148",102,0,0,0,0,0,0,102,0,0,0,0
"E02001245","E02001148",1,0,0,0,0,0,0,1,0,0,0,0
"E02001246","E02001148",2,0,0,0,0,0,0,2,0,0,0,0
"E02001247","E02001148",7,0,0,0,0,0,0,7,0,0,0,0
"E02001248","E02001148",3,0,0,0,0,0,0,3,0,0,0,0
"E02001250","E02001148",5,0,0,0,0,0,0,5,0,0,0,0
"E02001260","E02001148",20,0,0,0,0,0,0,20,0,0,0,0
"E02001263","E02001148",12,0,0,0,0,0,0,12,0,0,0,0
"E02001264","E02001148",31,0,0,0,10,0,0,21,0,0,0,0
"E02001265","E02001148",12,0,0,0,0,0,0,12,0,0,0,0
"E02001268","E02001148",4,0,0,0,0,0,0,4,0,0,0,0
"E02001277","E02001148",2,0,0,0,0,0,0,2,0,0,0,0
"E02001278","E02001148",1,0,0,0,0,0,0,1,0,0,0,0
"E02001280","E02001148",1,0,0,0,0,0,0,1,0,0,0,0
"E02001281","E02001148",1,0,0,0,0,0,0,1,0,0,0,0
"E02001284","E02001148",1,0,0,0,0,0,0,1,0,0,0,0
"E02001286","E02001148",21,0,0,0,0,0,0,21,0,0,0,0
"E02001290","E02001148",2,0,0,0,0,0,0,2,0,0,0,0
"E02001293","E02001148",1,0,0,0,0,0,0,1,0,0,0,0
"E02001298","E02001148",2,0,0,0,0,0,0,2,0,0,0,0
"E02001314","E02001148",3,0,0,0,0,0,0,3,0,0,0,0
"E02001315","E02001148",1,0,0,0,0,0,0,1,0,0,0,0
"E02006860","E02001148",29,0,0,0,13,0,0,16,0,0,0,0
"E02006902","E02001148",202,0,0,0,127,0,0,75,0,0,0,0
"E02006912","E02001148",99,0,0,0,45,0,0,54,0,0,0,0
"E02006913","E02001148",5,0,0,0,3,0,0,2,0,0,0,0
"E02006914","E02001148",8,0,0,0,6,0,0,2,0,0,0,0
"E02006917","E02001148",148,0,0,0,54,0,0,94,0,0,0,0
"E02000984","E02001149",11,0,0,0,0,0,0,11,0,0,0,0
"E02000985","E02001149",9,0,0,0,0,0,0,9,0,0,0,0
"E02000986","E02001149",2,0,0,0,0,0,0,2,0,0,0,0
"E02000988","E02001149",1,0,0,0,0,0,0,1,0,0,0,0
"E02000989","E02001149",21,0,0,0,1,0,0,20,0,0,0,0
"E02000991","E02001149",3,0,0,0,0,0,0,3,0,0,0,0
"E02000993","E02001149",3,0,0,0,0,0,0,3,0,0,0,0
"E02000994","E02001149",2,0,0,0,0,0,0,2,0,0,0,0
"E02000996","E02001149",5,0,0,0,1,0,0,4,0,0,0,0
"E02000998","E02001149",6,0,0,0,0,0,0,6,0,0,0,0
"E02000999","E02001149",3,0,0,0,2,0,0,1,0,0,0,0
"E02001000","E02001149",3,0,0,0,0,0,0,3,0,0,0,0
"E02001001","E02001149",3,0,0,0,0,0,0,3,0,0,0,0
"E02001002","E02001149",26,0,0,0,0,0,0,26,0,0,0,0
"E02001007","E02001149",44,0,0,0,0,0,0,44,0,0,0,0
"E02001019","E02001149",43,0,0,0,1,0,0,38,0,2,2,0
"E02001020","E02001149",10,0,0,0,0,0,0,10,0,0,0,0
"E02001021","E02001149",67,0,0,0,3,0,0,63,0,1,0,0
"E02001022","E02001149",82,0,0,0,5,0,0,72,0,1,4,0
"E02001023","E02001149",35,0,0,0,5,0,0,30,0,0,0,0
"E02001024","E02001149",30,0,0,0,2,0,0,28,0,0,0,0
"E02001025","E02001149",681,0,0,0,1,0,0,641,0,10,29,0
"E02001026","E02001149",427,0,0,0,74,0,0,330,0,6,17,0
"E02001027","E02001149",34,0,0,0,6,0,0,28,0,0,0,0
"E02001028","E02001149",16,0,0,0,1,0,0,15,0,0,0,0
"E02001029","E02001149",357,0,0,0,105,0,0,234,0,5,13,0
"E02001030","E02001149",10,0,0,0,1,0,0,9,0,0,0,0
"E02001031","E02001149",381,0,0,0,8,0,0,358,0,4,11,0
"E02001032","E02001149",16,0,0,0,2,0,0,14,0,0,0,0
"E02001033","E02001149",67,0,0,0,17,0,0,50,0,0,0,0
"E02001034","E02001149",25,0,0,0,3,0,0,22,0,0,0,0
"E02001035","E02001149",40,0,0,0,0,0,0,36,0,1,3,0
"E02001036","E02001149",33,0,0,0,2,0,0,31,0,0,0,0
"E02001037","E02001149",36,0,0,0,2,0,0,34,0,0,0,0
"E02001038","E02001149",33,0,0,0,0,0,0,33,0,0,0,0
"E02001039","E02001149",9,0,0,0,0,0,0,9,0,0,0,0
"E02001040","E02001149",5,0,0,0,1,0,0,4,0,0,0,0
"E02001041","E02001149",11,0,0,0,4,0,0,7,0,0,0,0
"E02001042","E02001149",9,0,0,0,0,0,0,9,0,0,0,0
"E02001043","E02001149",23,0,0,0,3,0,0,20,0,0,0,0
"E02001044","E02001149",78,0,0,0,2,0,0,76,0,0,0,0
"E02001045","E02001149",58,0,0,0,0,0,0,54,0,2,2,0
"E02001046","E02001149",13,0,0,0,2,0,0,10,0,1,0,0
"E02001047","E02001149",9,0,0,0,1,0,0,8,0,0,0,0
"E02001048","E02001149",33,0,0,0,4,0,0,28,0,1,0,0
"E02001050","E02001149",34,0,0,0,3,0,0,31,0,0,0,0
"E02001052","E02001149",22,0,0,0,2,0,0,20,0,0,0,0
"E02001053","E02001149",15,0,0,0,1,0,0,14,0,0,0,0
"E02001055","E02001149",21,0,0,0,0,0,0,21,0,0,0,0
"E02001056","E02001149",3,0,0,0,0,0,0,3,0,0,0,0
"E02001057","E02001149",2,0,0,0,0,0,0,2,0,0,0,0
"E02001061","E02001149",4,0,0,0,1,0,0,3,0,0,0,0
"E02001062","E02001149",14,0,0,0,1,0,0,13,0,0,0,0
"E02001063","E02001149",1,0,0,0,0,0,0,1,0,0,0,0
"E02001065","E02001149",8,0,0,0,0,0,0,8,0,0,0,0
"E02001066","E02001149",4,0,0,0,1,0,0,3,0,0,0,0
"E02001082","E02001149",5,0,0,0,0,0,0,5,0,0,0,0
"E02001087","E02001149",4,0,0,0,0,0,0,4,0,0,0,0
"E02001089","E02001149",2,0,0,0,0,0,0,2,0,0,0,0
"E02001091","E02001149",1,0,0,0,0,0,0,1,0,0,0,0
"E02001095","E02001149",5,0,0,0,0,0,0,5,0,0,0,0
"E02001096","E02001149",12,0,0,0,1,0,0,11,0,0,0,0
"E02001097","E02001149",45,0,0,0,3,0,0,42,0,0,0,0
"E02001101","E02001149",18,0,0,0,0,0,0,18,0,0,0,0
"E02001102","E02001149",5,0,0,0,0,0,0,5,0,0,0,0
"E02001105","E02001149",18,0,0,0,0,0,0,18,0,0,0,0
"E02001106","E02001149",12,0,0,0,0,0,0,12,0,0,0,0
"E02001107","E02001149",17,0,0,0,5,0,0,12,0,0,0,0
"E02001110","E02001149",3,0,0,0,0,0,0,3,0,0,0,0
"E02001112","E02001149",57,0,0,0,4,0,0,53,0,0,0,0
"E02001113","E02001149",3,0,0,0,0,0,0,3,0,0,0,0
"E02001114","E02001149",8,0,0,0,1,0,0,7,0,0,0,0
"E02001115","E02001149",1,0,0,0,0,0,0,1,0,0,0,0
"E02001118","E02001149",6,0,0,0,0,0,0,6,0,0,0,0
"E02001121","E02001149",2,0,0,0,0,0,0,2,0,0,0,0
"E02001124","E02001149",2,0,0,0,0,0,0,2,0,0,0,0
"E02001125","E02001149",4,0,0,0,0,0,0,4,0,0,0,0
"E02001126","E02001149",1,0,0,0,0,0,0,1,0,0,0,0
"E02001128","E02001149",18,0,0,0,0,0,0,18,0,0,0,0
"E02001129","E02001149",8,0,0,0,0,0,0,6,0,2,0,0
"E02001130","E02001149",6,0,0,0,0,0,0,6,0,0,0,0
"E02001132","E02001149",9,0,0,0,0,0,0,7,0,2,0,0
"E02001133","E02001149",53,0,0,0,0,0,0,53,0,0,0,0
"E02001134","E02001149",56,0,0,0,0,0,0,53,0,2,1,0
"E02001135","E02001149",171,0,0,0,0,0,0,171,0,0,0,0
"E02001136","E02001149",229,0,0,0,0,0,0,223,0,3,3,0
"E02001137","E02001149",1555,0,0,0,26,0,0,872,0,166,491,0
"E02001138","E02001149",516,0,0,0,11,0,0,484,0,5,16,0
"E02001139","E02001149",308,0,0,0,0,0,0,308,0,0,0,0
"E02001140","E02001149",442,0,0,0,13,0,0,418,0,3,8,0
"E02001141","E02001149",760,0,0,0,138,0,0,611,0,3,8,0
"E02001142","E02001149",427,0,0,0,15,0,0,391,0,1,20,0
"E02001143","E02001149",412,0,0,0,2,0,0,410,0,0,0,0
"E02001144","E02001149",103,0,0,0,0,0,0,102,0,1,0,0
"E02001145","E02001149",71,0,0,0,0,0,0,68,0,2,1,0
"E02001146","E02001149",527,0,0,0,11,0,0,507,0,2,7,0
"E02001147","E02001149",440,0,0,0,15,0,0,423,0,1,1,0
"E02001148","E02001149",1327,0,0,0,37,0,0,1236,0,1,53,0
"E02001149","E02001149",2080,0,0,0,96,0,0,1765,0,5,214,0
"E02001150","E02001149",2316,0,0,0,93,0,0,1777,0,11,435,0
"E02001151","E02001149",2574,0,0,0,89,0,0,1498,0,24,963,0
"E02001152","E02001149",580,0,0,0,37,0,0,441,0,26,76,0
"E02001153","E02001149",636,0,0,0,36,0,0,500,0,25,75,0
"E02001154","E02001149",254,0,0,0,13,0,0,232,0,2,7,0
"E02001155","E02001149",356,0,0,0,24,0,0,323,0,2,7,0
"E02001156","E02001149",236,0,0,0,4,0,0,225,0,4,3,0
"E02001160","E02001149",1,0,0,0,0,0,0,1,0,0,0,0
"E02001163","E02001149",1,0,0,0,0,0,0,1,0,0,0,0
"E02001169","E02001149",1,0,0,0,0,0,0,1,0,0,0,0
"E02001172","E02001149",1,0,0,0,0,0,0,1,0,0,0,0
"E02001173","E02001149",1,0,0,0,0,0,0,1,0,0,0,0
"E02001178","E02001149",14,0,0,0,0,0,0,14,0,0,0,0
"E02001182","E02001149",4,0,0,0,0,0,0,4,0,0,0,0
"E02001185","E02001149",12,0,0,0,0,0,0,12,0,0,0,0
"E02001186","E02001149",1,0,0,0,0,0,0,1,0,0,0,0
"E02001193","E02001149",2,0,0,0,0,0,0,2,0,0,0,0
"E02001195","E02001149",10,0,0,0,0,0,0,10,0,0,0,0
"E02001200","E02001149",1,0,0,0,0,0,0,1,0,0,0,0
"E02001208","E02001149",7,0,0,0,0,0,0,7,0,0,0,0
"E02001211","E02001149",1,0,0,0,0,0,0,1,0,0,0,0
"E02001214","E02001149",5,0,0,0,0,0,0,5,0,0,0,0
"E02001216","E02001149",2,0,0,0,0,0,0,2,0,0,0,0
"E02001230","E02001149",2,0,0,0,0,0,0,2,0,0,0,0
"E02001233","E02001149",2,0,0,0,0,0,0,2,0,0,0,0
"E02001234","E02001149",2,0,0,0,0,0,0,2,0,0,0,0
"E02001241","E02001149",31,0,0,0,0,0,0,31,0,0,0,0
"E02001247","E02001149",5,0,0,0,0,0,0,5,0,0,0,0
"E02001249","E02001149",9,0,0,0,0,0,0,9,0,0,0,0
"E02001252","E02001149",6,0,0,0,0,0,0,6,0,0,0,0
"E02001253","E02001149",12,0,0,0,0,0,0,12,0,0,0,0
"E02001254","E02001149",3,0,0,0,0,0,0,3,0,0,0,0
"E02001260","E02001149",16,0,0,0,0,0,0,16,0,0,0,0
"E02001261","E02001149",1,0,0,0,0,0,0,1,0,0,0,0
"E02001265","E02001149",1,0,0,0,0,0,0,1,0,0,0,0
"E02001279","E02001149",1,0,0,0,0,0,0,1,0,0,0,0
"E02001280","E02001149",5,0,0,0,0,0,0,5,0,0,0,0
"E02001281","E02001149",2,0,0,0,0,0,0,2,0,0,0,0
"E02001299","E02001149",2,0,0,0,0,0,0,2,0,0,0,0
"E02001309","E02001149",1,0,0,0,0,0,0,1,0,0,0,0
"E02001314","E02001149",3,0,0,0,0,0,0,3,0,0,0,0
"E02001315","E02001149",1,0,0,0,0,0,0,1,0,0,0,0
"E02001325","E02001149",1,0,0,0,0,0,0,1,0,0,0,0
"E02006902","E02001149",58,0,0,0,34,0,0,24,0,0,0,0
"E02006913","E02001149",24,0,0,0,0,0,0,24,0,0,0,0
"E02006914","E02001149",3,0,0,0,2,0,0,1,0,0,0,0
"E02006915","E02001149",73,0,0,0,0,0,0,73,0,0,0,0
"E02006916","E02001149",5,0,0,0,0,0,0,5,0,0,0,0
"E02006917","E02001149",12,0,0,0,3,0,0,9,0,0,0,0
"E02000985","E02001150",4,0,0,0,0,0,0,4,0,0,0,0
"E02000987","E02001150",1,0,0,0,0,0,0,1,0,0,0,0
"E02000989","E02001150",25,0,0,0,1,0,0,24,0,0,0,0
"E02000990","E02001150",19,0,0,0,0,0,0,19,0,0,0,0
"E02000993","E02001150",5,0,0,0,0,0,0,5,0,0,0,0
"E02000996","E02001150",3,0,0,0,2,0,0,1,0,0,0,0
"E02000997","E02001150",15,0,0,0,0,0,0,15,0,0,0,0
"E02000999","E02001150",11,0,0,0,5,0,0,6,0,0,0,0
"E02001000","E02001150",9,0,0,0,0,0,0,9,0,0,0,0
"E02001002","E02001150",3,0,0,0,0,0,0,3,0,0,0,0
"E02001007","E02001150",6,0,0,0,1,0,0,5,0,0,0,0
"E02001019","E02001150",59,0,0,0,0,0,0,59,0,0,0,0
"E02001020","E02001150",16,0,0,0,0,0,0,16,0,0,0,0
"E02001021","E02001150",166,0,0,0,3,0,0,163,0,0,0,0
"E02001022","E02001150",350,0,0,0,9,0,0,162,0,45,134,0
"E02001023","E02001150",136,0,0,0,7,0,0,94,0,9,26,0
"E02001024","E02001150",109,0,0,0,2,0,0,94,0,7,6,0
"E02001025","E02001150",1272,0,0,0,1,0,0,674,0,15,582,0
"E02001026","E02001150",1129,0,0,0,97,0,0,534,0,12,486,0
"E02001027","E02001150",130,0,0,0,8,0,0,103,0,5,14,0
"E02001028","E02001150",131,0,0,0,1,0,0,107,0,6,17,0
"E02001029","E02001150",875,0,0,0,144,0,0,351,0,96,284,0
"E02001030","E02001150",62,0,0,0,1,0,0,61,0,0,0,0
"E02001031","E02001150",735,0,0,0,8,0,0,485,0,61,181,0
"E02001032","E02001150",42,0,0,0,3,0,0,39,0,0,0,0
"E02001033","E02001150",60,0,0,0,20,0,0,40,0,0,0,0
"E02001034","E02001150",14,0,0,0,4,0,0,10,0,0,0,0
"E02001035","E02001150",109,0,0,0,5,0,0,43,0,15,46,0
"E02001036","E02001150",21,0,0,0,3,0,0,18,0,0,0,0
"E02001037","E02001150",20,0,0,0,4,0,0,16,0,0,0,0
"E02001038","E02001150",10,0,0,0,1,0,0,9,0,0,0,0
"E02001039","E02001150",11,0,0,0,3,0,0,8,0,0,0,0
"E02001040","E02001150",37,0,0,0,24,0,0,13,0,0,0,0
"E02001041","E02001150",15,0,0,0,11,0,0,4,0,0,0,0
"E02001042","E02001150",32,0,0,0,27,0,0,5,0,0,0,0
"E02001043","E02001150",47,0,0,0,41,0,0,6,0,0,0,0
"E02001044","E02001150",54,0,0,0,0,0,0,54,0,0,0,0
"E02001045","E02001150",30,0,0,0,0,0,0,30,0,0,0,0
"E02001046","E02001150",4,0,0,0,2,0,0,2,0,0,0,0
"E02001048","E02001150",7,0,0,0,4,0,0,3,0,0,0,0
"E02001051","E02001150",18,0,0,0,4,0,0,14,0,0,0,0
"E02001053","E02001150",6,0,0,0,1,0,0,5,0,0,0,0
"E02001055","E02001150",54,0,0,0,0,0,0,54,0,0,0,0
"E02001056","E02001150",6,0,0,0,0,0,0,6,0,0,0,0
"E02001057","E02001150",7,0,0,0,0,0,0,7,0,0,0,0
"E02001059","E02001150",255,0,0,0,3,0,0,252,0,0,0,0
"E02001061","E02001150",26,0,0,0,3,0,0,23,0,0,0,0
"E02001062","E02001150",16,0,0,0,5,0,0,11,0,0,0,0
"E02001066","E02001150",6,0,0,0,4,0,0,2,0,0,0,0
"E02001067","E02001150",1,0,0,0,0,0,0,1,0,0,0,0
"E02001071","E02001150",5,0,0,0,0,0,0,5,0,0,0,0
"E02001090","E02001150",34,0,0,0,0,0,0,34,0,0,0,0
"E02001098","E02001150",7,0,0,0,0,0,0,7,0,0,0,0
"E02001101","E02001150",11,0,0,0,0,0,0,11,0,0,0,0
"E02001102","E02001150",6,0,0,0,0,0,0,6,0,0,0,0
"E02001105","E02001150",27,0,0,0,0,0,0,27,0,0,0,0
"E02001106","E02001150",47,0,0,0,0,0,0,47,0,0,0,0
"E02001111","E02001150",9,0,0,0,0,0,0,9,0,0,0,0
"E02001112","E02001150",52,0,0,0,4,0,0,48,0,0,0,0
"E02001113","E02001150",1,0,0,0,0,0,0,1,0,0,0,0
"E02001114","E02001150",6,0,0,0,2,0,0,4,0,0,0,0
"E02001118","E02001150",2,0,0,0,0,0,0,2,0,0,0,0
"E02001121","E02001150",13,0,0,0,0,0,0,13,0,0,0,0
"E02001124","E02001150",22,0,0,0,0,0,0,22,0,0,0,0
"E02001125","E02001150",87,0,0,0,0,0,0,87,0,0,0,0
"E02001127","E02001150",2,0,0,0,0,0,0,2,0,0,0,0
"E02001128","E02001150",41,0,0,0,0,0,0,41,0,0,0,0
"E02001129","E02001150",212,0,0,0,0,0,0,212,0,0,0,0
"E02001130","E02001150",28,0,0,0,0,0,0,28,0,0,0,0
"E02001131","E02001150",25,0,0,0,0,0,0,25,0,0,0,0
"E02001132","E02001150",8,0,0,0,0,0,0,8,0,0,0,0
"E02001133","E02001150",42,0,0,0,0,0,0,42,0,0,0,0
"E02001134","E02001150",55,0,0,0,0,0,0,55,0,0,0,0
"E02001135","E02001150",72,0,0,0,0,0,0,72,0,0,0,0
"E02001136","E02001150",116,0,0,0,0,0,0,116,0,0,0,0
"E02001137","E02001150",1988,0,0,0,48,0,0,542,0,354,1044,0
"E02001138","E02001150",354,0,0,0,11,0,0,317,0,7,19,0
"E02001139","E02001150",114,0,0,0,0,0,0,114,0,0,0,0
"E02001140","E02001150",234,0,0,0,17,0,0,217,0,0,0,0
"E02001141","E02001150",573,0,0,0,158,0,0,402,0,3,10,0
"E02001142","E02001150",286,0,0,0,14,0,0,240,0,8,24,0
"E02001143","E02001150",250,0,0,0,3,0,0,247,0,0,0,0
"E02001144","E02001150",47,0,0,0,0,0,0,47,0,0,0,0
"E02001145","E02001150",59,0,0,0,0,0,0,59,0,0,0,0
"E02001146","E02001150",333,0,0,0,16,0,0,304,0,3,10,0
"E02001147","E02001150",203,0,0,0,17,0,0,186,0,0,0,0
"E02001148","E02001150",751,0,0,0,41,0,0,648,0,16,46,0
"E02001149","E02001150",2175,0,0,0,110,0,0,1617,0,11,437,0
"E02001150","E02001150",6547,0,0,0,92,0,0,2972,0,85,3398,0
"E02001151","E02001150",3314,0,0,0,99,0,0,1208,0,49,1958,0
"E02001152","E02001150",188,0,0,0,43,0,0,145,0,0,0,0
"E02001153","E02001150",320,0,0,0,40,0,0,32,0,63,185,0
"E02001154","E02001150",72,0,0,0,14,0,0,58,0,0,0,0
"E02001155","E02001150",115,0,0,0,27,0,0,88,0,0,0,0
"E02001156","E02001150",49,0,0,0,3,0,0,46,0,0,0,0
"E02001160","E02001150",7,0,0,0,0,0,0,7,0,0,0,0
"E02001163","E02001150",17,0,0,0,0,0,0,17,0,0,0,0
"E02001169","E02001150",18,0,0,0,1,0,0,17,0,0,0,0
"E02001170","E02001150",3,0,0,0,1,0,0,2,0,0,0,0
"E02001173","E02001150",4,0,0,0,0,0,0,4,0,0,0,0
"E02001175","E02001150",2,0,0,0,0,0,0,2,0,0,0,0
"E02001178","E02001150",33,0,0,0,0,0,0,33,0,0,0,0
"E02001201","E02001150",8,0,0,0,0,0,0,8,0,0,0,0
"E02001204","E02001150",27,0,0,0,0,0,0,27,0,0,0,0
"E02001205","E02001150",8,0,0,0,0,0,0,8,0,0,0,0
"E02001230","E02001150",10,0,0,0,0,0,0,10,0,0,0,0
"E02001231","E02001150",3,0,0,0,0,0,0,3,0,0,0,0
"E02001232","E02001150",2,0,0,0,0,0,0,2,0,0,0,0
"E02001233","E02001150",22,0,0,0,0,0,0,22,0,0,0,0
"E02001234","E02001150",10,0,0,0,0,0,0,10,0,0,0,0
"E02001236","E02001150",7,0,0,0,0,0,0,7,0,0,0,0
"E02001238","E02001150",18,0,0,0,0,0,0,18,0,0,0,0
"E02001239","E02001150",5,0,0,0,0,0,0,5,0,0,0,0
"E02001240","E02001150",4,0,0,0,0,0,0,4,0,0,0,0
"E02001241","E02001150",32,0,0,0,0,0,0,32,0,0,0,0
"E02001242","E02001150",3,0,0,0,0,0,0,3,0,0,0,0
"E02001244","E02001150",4,0,0,0,0,0,0,4,0,0,0,0
"E02001246","E02001150",1,0,0,0,0,0,0,1,0,0,0,0
"E02001247","E02001150",86,0,0,0,0,0,0,86,0,0,0,0
"E02001249","E02001150",27,0,0,0,0,0,0,27,0,0,0,0
"E02001253","E02001150",27,0,0,0,0,0,0,27,0,0,0,0
"E02001254","E02001150",8,0,0,0,0,0,0,8,0,0,0,0
"E02001256","E02001150",26,0,0,0,0,0,0,26,0,0,0,0
"E02001258","E02001150",20,0,0,0,0,0,0,20,0,0,0,0
"E02001260","E02001150",23,0,0,0,0,0,0,23,0,0,0,0
"E02001261","E02001150",1,0,0,0,0,0,0,1,0,0,0,0
"E02001264","E02001150",6,0,0,0,0,0,0,6,0,0,0,0
"E02001266","E02001150",4,0,0,0,0,0,0,4,0,0,0,0
"E02001269","E02001150",2,0,0,0,0,0,0,2,0,0,0,0
"E02001277","E02001150",5,0,0,0,0,0,0,5,0,0,0,0
"E02001278","E02001150",4,0,0,0,0,0,0,4,0,0,0,0
"E02001282","E02001150",3,0,0,0,0,0,0,3,0,0,0,0
"E02001283","E02001150",23,0,0,0,0,0,0,23,0,0,0,0
"E02001316","E02001150",1,0,0,0,0,0,0,1,0,0,0,0
"E02001317","E02001150",3,0,0,0,0,0,0,3,0,0,0,0
"E02006860","E02001150",13,0,0,0,1,0,0,12,0,0,0,0
"E02006902","E02001150",92,0,0,0,59,0,0,33,0,0,0,0
"E02006912","E02001150",26,0,0,0,25,0,0,1,0,0,0,0
"E02006913","E02001150",102,0,0,0,0,0,0,102,0,0,0,0
"E02006915","E02001150",249,0,0,0,0,0,0,249,0,0,0,0
"E02006917","E02001150",25,0,0,0,4,0,0,21,0,0,0,0
"E02000984","E02001151",18,0,0,0,0,0,0,18,0,0,0,0
"E02000985","E02001151",11,0,0,0,0,0,0,11,0,0,0,0
"E02000986","E02001151",7,0,0,0,0,0,0,7,0,0,0,0
"E02000988","E02001151",6,0,0,0,0,0,0,6,0,0,0,0
"E02000989","E02001151",20,0,0,0,1,0,0,19,0,0,0,0
"E02000991","E02001151",9,0,0,0,0,0,0,9,0,0,0,0
"E02000993","E02001151",6,0,0,0,0,0,0,6,0,0,0,0
"E02000994","E02001151",22,0,0,0,0,0,0,22,0,0,0,0
"E02000996","E02001151",8,0,0,0,2,0,0,6,0,0,0,0
"E02000998","E02001151",22,0,0,0,0,0,0,22,0,0,0,0
"E02000999","E02001151",21,0,0,0,2,0,0,19,0,0,0,0
"E02001000","E02001151",6,0,0,0,0,0,0,6,0,0,0,0
"E02001001","E02001151",1,0,0,0,0,0,0,1,0,0,0,0
"E02001002","E02001151",10,0,0,0,0,0,0,10,0,0,0,0
"E02001004","E02001151",12,0,0,0,9,0,0,3,0,0,0,0
"E02001007","E02001151",4,0,0,0,0,0,0,4,0,0,0,0
"E02001014","E02001151",3,0,0,0,0,0,0,3,0,0,0,0
"E02001017","E02001151",6,0,0,0,0,0,0,6,0,0,0,0
"E02001018","E02001151",4,0,0,0,0,0,0,4,0,0,0,0
"E02001019","E02001151",67,0,0,0,0,0,0,46,0,12,9,0
"E02001020","E02001151",14,0,0,0,0,0,0,12,0,1,1,0
"E02001021","E02001151",66,0,0,0,3,0,0,57,0,3,3,0
"E02001022","E02001151",96,0,0,0,5,0,0,63,0,16,12,0
"E02001023","E02001151",25,0,0,0,5,0,0,20,0,0,0,0
"E02001024","E02001151",21,0,0,0,2,0,0,19,0,0,0,0
"E02001025","E02001151",506,0,0,0,1,0,0,355,0,38,112,0
"E02001026","E02001151",456,0,0,0,71,0,0,285,0,25,75,0
"E02001027","E02001151",28,0,0,0,6,0,0,22,0,0,0,0
"E02001028","E02001151",25,0,0,0,1,0,0,24,0,0,0,0
"E02001029","E02001151",358,0,0,0,98,0,0,175,0,22,63,0
"E02001030","E02001151",20,0,0,0,1,0,0,19,0,0,0,0
"E02001031","E02001151",402,0,0,0,7,0,0,325,0,18,52,0
"E02001032","E02001151",18,0,0,0,2,0,0,16,0,0,0,0
"E02001033","E02001151",53,0,0,0,17,0,0,36,0,0,0,0
"E02001034","E02001151",41,0,0,0,3,0,0,38,0,0,0,0
"E02001035","E02001151",32,0,0,0,0,0,0,13,0,5,14,0
"E02001036","E02001151",31,0,0,0,2,0,0,29,0,0,0,0
"E02001037","E02001151",39,0,0,0,2,0,0,37,0,0,0,0
"E02001038","E02001151",27,0,0,0,0,0,0,27,0,0,0,0
"E02001039","E02001151",2,0,0,0,0,0,0,2,0,0,0,0
"E02001040","E02001151",11,0,0,0,1,0,0,10,0,0,0,0
"E02001041","E02001151",18,0,0,0,4,0,0,14,0,0,0,0
"E02001042","E02001151",11,0,0,0,0,0,0,11,0,0,0,0
"E02001043","E02001151",27,0,0,0,3,0,0,24,0,0,0,0
"E02001044","E02001151",57,0,0,0,2,0,0,55,0,0,0,0
"E02001045","E02001151",70,0,0,0,0,0,0,51,0,5,14,0
"E02001046","E02001151",9,0,0,0,1,0,0,5,0,2,1,0
"E02001047","E02001151",6,0,0,0,1,0,0,5,0,0,0,0
"E02001048","E02001151",88,0,0,0,4,0,0,80,0,2,2,0
"E02001050","E02001151",60,0,0,0,3,0,0,57,0,0,0,0
"E02001051","E02001151",5,0,0,0,3,0,0,2,0,0,0,0
"E02001052","E02001151",53,0,0,0,2,0,0,51,0,0,0,0
"E02001053","E02001151",22,0,0,0,1,0,0,21,0,0,0,0
"E02001055","E02001151",31,0,0,0,0,0,0,31,0,0,0,0
"E02001056","E02001151",5,0,0,0,0,0,0,5,0,0,0,0
"E02001057","E02001151",3,0,0,0,0,0,0,3,0,0,0,0
"E02001061","E02001151",7,0,0,0,1,0,0,6,0,0,0,0
"E02001062","E02001151",33,0,0,0,2,0,0,31,0,0,0,0
"E02001063","E02001151",1,0,0,0,0,0,0,1,0,0,0,0
"E02001064","E02001151",1,0,0,0,0,0,0,1,0,0,0,0
"E02001065","E02001151",23,0,0,0,0,0,0,23,0,0,0,0
"E02001066","E02001151",10,0,0,0,1,0,0,9,0,0,0,0
"E02001069","E02001151",1,0,0,0,0,0,0,1,0,0,0,0
"E02001070","E02001151",1,0,0,0,0,0,0,1,0,0,0,0
"E02001077","E02001151",1,0,0,0,0,0,0,1,0,0,0,0
"E02001079","E02001151",1,0,0,0,0,0,0,1,0,0,0,0
"E02001081","E02001151",3,0,0,0,0,0,0,3,0,0,0,0
"E02001082","E02001151",8,0,0,0,0,0,0,8,0,0,0,0
"E02001083","E02001151",10,0,0,0,0,0,0,10,0,0,0,0
"E02001086","E02001151",6,0,0,0,0,0,0,6,0,0,0,0
"E02001091","E02001151",2,0,0,0,0,0,0,2,0,0,0,0
"E02001095","E02001151",8,0,0,0,0,0,0,8,0,0,0,0
"E02001096","E02001151",3,0,0,0,1,0,0,2,0,0,0,0
"E02001097","E02001151",10,0,0,0,3,0,0,7,0,0,0,0
"E02001098","E02001151",5,0,0,0,1,0,0,4,0,0,0,0
"E02001100","E02001151",1,0,0,0,0,0,0,1,0,0,0,0
"E02001101","E02001151",3,0,0,0,0,0,0,3,0,0,0,0
"E02001102","E02001151",6,0,0,0,0,0,0,6,0,0,0,0
"E02001105","E02001151",37,0,0,0,0,0,0,37,0,0,0,0
